community,sv,count,fract
wgs__ERR2213668,sv-9182:wgs__ERR2213668,1074,0.012698037361078269
wgs__ERR2213668,sv-9670:wgs__ERR2213668,1009,0.01192953416883424
wgs__ERR2213668,sv-9671:wgs__ERR2213668,1009,0.01192953416883424
wgs__ERR2213668,sv-9929:wgs__ERR2213668,974,0.011515724757625917
wgs__ERR2213668,sv-11339:wgs__ERR2213668,802,0.009482147079687869
wgs__ERR2213668,sv-11739:wgs__ERR2213668,752,0.008890990777961693
wgs__ERR2213668,sv-11840:wgs__ERR2213668,741,0.008760936391581934
wgs__ERR2213668,sv-12254:wgs__ERR2213668,691,0.008169780089855758
wgs__ERR2213668,sv-12733:wgs__ERR2213668,634,0.007495861905887917
wgs__ERR2213668,sv-12881:wgs__ERR2235344,120,0.0014187751241428233
wgs__ERR2213668,sv-13095:wgs__ERR2213668,586,0.006928351856230788
wgs__ERR2213668,sv-13212:wgs__ERR2213668,571,0.006751004965712935
wgs__ERR2213668,sv-13930:wgs__ERR2213668,476,0.005627807992433199
wgs__ERR2213668,sv-14534:wgs__ERR2213668,396,0.004681957909671317
wgs__ERR2213668,sv-14634:wgs__ERR2213668,383,0.004528257271222511
wgs__ERR2213668,sv-14992:wgs__ERR2213668,343,0.00405533222984157
wgs__ERR2213668,sv-16608:wgs__ERR2213668,162,0.0019153464175928115
wgs__ERR2213668,sv-17005:wgs__ERR2213668,126,0.0014897138803499645
wgs__ERR2213668,sv-17505:wgs__ERR2213668,84,0.0009931425868999763
wgs__ERR2213669,sv-15:wgs__SRR6000944,4540,0.03216436415161176
wgs__ERR2213669,sv-155:wgs__ERR2235291,3657,0.025908607863974496
wgs__ERR2213669,sv-402:wgs__ERR2213696,3943,0.02793482111229189
wgs__ERR2213669,sv-551:wgs__ERR2213721,1768,0.012525681898689337
wgs__ERR2213669,sv-728:wgs__SRR6000907,588,0.004165781083953241
wgs__ERR2213669,sv-750:wgs__ERR2213708,2115,0.014984059511158342
wgs__ERR2213669,sv-1051:wgs__ERR2213670,743,0.005263903648600779
wgs__ERR2213669,sv-1587:wgs__ERR2213669,7111,0.05037902940134609
wgs__ERR2213669,sv-1727:wgs__SRR5930521,2498,0.01769748494509387
wgs__ERR2213669,sv-2046:wgs__ERR2213669,3418,0.024215373715905066
wgs__ERR2213669,sv-2590:wgs__ERR2213669,4848,0.03434643995749203
wgs__ERR2213669,sv-2951:wgs__ERR2213669,4366,0.030931633014523556
wgs__ERR2213669,sv-3751:wgs__ERR2213668,394,0.002791356712716968
wgs__ERR2213669,sv-3833:wgs__ERR2213669,3566,0.025263903648600778
wgs__ERR2213669,sv-4080:wgs__ERR2213669,3421,0.024236627701027275
wgs__ERR2213669,sv-4166:wgs__ERR2213669,3378,0.023931987247608928
wgs__ERR2213669,sv-4262:wgs__ERR2213669,3321,0.023528161530286928
wgs__ERR2213669,sv-4326:wgs__ERR2213669,3291,0.023315621679064823
wgs__ERR2213669,sv-4648:wgs__ERR2213669,3141,0.022252922422954305
wgs__ERR2213669,sv-4731:wgs__ERR2213669,3097,0.02194119730782855
wgs__ERR2213669,sv-4983:wgs__ERR2235322,448,0.0031739284449167553
wgs__ERR2213669,sv-5019:wgs__ERR2213669,2968,0.021027275947573504
wgs__ERR2213669,sv-5101:wgs__ERR2213669,2942,0.020843074743181013
wgs__ERR2213669,sv-5613:wgs__ERR2213669,2760,0.01955366631243358
wgs__ERR2213669,sv-5680:wgs__ERR2213669,2737,0.0193907190931633
wgs__ERR2213669,sv-5717:wgs__ERR2213669,2719,0.01926319518243004
wgs__ERR2213669,sv-5799:wgs__ERR2213669,2690,0.019057739992915337
wgs__ERR2213669,sv-5800:wgs__ERR2213669,2690,0.019057739992915337
wgs__ERR2213669,sv-6076:wgs__ERR2213669,2596,0.01839178179241941
wgs__ERR2213669,sv-6325:wgs__ERR2213669,2526,0.01789585547290117
wgs__ERR2213669,sv-6799:wgs__ERR2213669,2390,0.016932341480694297
wgs__ERR2213669,sv-6833:wgs__ERR2213669,2379,0.016854410201912858
wgs__ERR2213669,sv-6894:wgs__ERR2213669,2364,0.016748140276301806
wgs__ERR2213669,sv-7095:wgs__ERR2213669,2302,0.01630889125044279
wgs__ERR2213669,sv-7130:wgs__ERR2213669,2292,0.016238044633368757
wgs__ERR2213669,sv-7256:wgs__ERR2213669,2259,0.01600425079702444
wgs__ERR2213669,sv-7259:wgs__ERR2213669,2258,0.01599716613531704
wgs__ERR2213669,sv-7262:wgs__ERR2213669,2257,0.015990081473609634
wgs__ERR2213669,sv-7521:wgs__ERR2213669,2186,0.015487070492383988
wgs__ERR2213669,sv-8103:wgs__ERR2213669,2042,0.014466879206517888
wgs__ERR2213669,sv-8110:wgs__ERR2213669,2040,0.014452709883103081
wgs__ERR2213669,sv-8275:wgs__ERR2213669,2001,0.014176408076514347
wgs__ERR2213669,sv-8596:wgs__ERR2213669,1927,0.013652143110166489
wgs__ERR2213669,sv-8797:wgs__ERR2213669,1876,0.013290825363088912
wgs__ERR2213669,sv-9159:wgs__ERR2213669,1798,0.012738221749911441
wgs__ERR2213669,sv-9360:wgs__ERR2213669,1749,0.012391073326248671
wgs__ERR2213669,sv-9521:wgs__ERR2213669,1713,0.012136025504782147
wgs__ERR2213669,sv-9562:wgs__ERR2213669,1704,0.012072263549415515
wgs__ERR2213669,sv-10050:wgs__ERR2213669,1597,0.011314204746723344
wgs__ERR2213669,sv-10573:wgs__ERR2213669,1493,0.010577399929153382
wgs__ERR2213669,sv-12320:wgs__ERR2213669,1140,0.008076514346439958
wgs__ERR2213669,sv-12503:wgs__ERR2213669,1105,0.007828551186680835
wgs__ERR2213669,sv-12519:wgs__ERR2213669,1102,0.007807297201558625
wgs__ERR2213669,sv-13390:wgs__ERR2213669,913,0.006468296138859369
wgs__ERR2213669,sv-13734:wgs__ERR2213669,840,0.005951115834218916
wgs__ERR2213669,sv-14188:wgs__ERR2213669,738,0.005228480340063762
wgs__ERR2213669,sv-14232:wgs__ERR2213669,729,0.0051647183846971305
wgs__ERR2213669,sv-14324:wgs__ERR2213669,708,0.005015940488841658
wgs__ERR2213669,sv-14471:wgs__ERR2213669,675,0.004782146652497344
wgs__ERR2213669,sv-14778:wgs__ERR2213669,615,0.004357066950053135
wgs__ERR2213669,sv-14824:wgs__ERR2213669,605,0.0042862203329791
wgs__ERR2213669,sv-15128:wgs__ERR2213669,541,0.003832801983705278
wgs__ERR2213669,sv-15175:wgs__ERR2213669,533,0.0037761246900460503
wgs__ERR2213669,sv-15525:wgs__ERR2213669,463,0.0032801983705278074
wgs__ERR2213669,sv-15987:wgs__ERR2213669,373,0.0026425788168614947
wgs__ERR2213669,sv-16242:wgs__ERR2213669,332,0.0023521076868579524
wgs__ERR2213669,sv-16410:wgs__ERR2213669,302,0.0021395678356358485
wgs__ERR2213669,sv-16856:wgs__ERR2213669,233,0.0016507261778250088
wgs__ERR2213669,sv-17385:wgs__ERR2213669,156,0.0011052072263549415
wgs__ERR2213669,sv-17506:wgs__ERR2213669,140,0.000991852639036486
wgs__ERR2213670,sv-15:wgs__SRR6000944,6990,0.08301859901660372
wgs__ERR2213670,sv-819:wgs__ERR2213670,6995,0.08307798284994893
wgs__ERR2213670,sv-1051:wgs__ERR2213670,1577,0.018729661037079265
wgs__ERR2213670,sv-1158:wgs__ERR2213670,5499,0.06531033991306207
wgs__ERR2213670,sv-1514:wgs__ERR2213670,4398,0.052234019810446806
wgs__ERR2213670,sv-1533:wgs__ERR2213670,1867,0.02217392337110145
wgs__ERR2213670,sv-1764:wgs__ERR2213670,3947,0.04687759804270885
wgs__ERR2213670,sv-2149:wgs__ERR2213670,3359,0.039894059241312146
wgs__ERR2213670,sv-2278:wgs__ERR2213670,3200,0.03800565334093446
wgs__ERR2213670,sv-2309:wgs__ERR2213670,3159,0.03751870590750374
wgs__ERR2213670,sv-2556:wgs__ERR2213670,2918,0.034656405140264614
wgs__ERR2213670,sv-2660:wgs__ERR2213670,2824,0.03353998907337467
wgs__ERR2213670,sv-2766:wgs__ERR2213670,2743,0.03257797097318226
wgs__ERR2213670,sv-2973:wgs__ERR2213670,2590,0.03076082567281883
wgs__ERR2213670,sv-3136:wgs__ERR2213670,2502,0.029715670205943134
wgs__ERR2213670,sv-3751:wgs__ERR2213668,557,0.006615359034656405
wgs__ERR2213670,sv-3860:wgs__ERR2213670,2118,0.025154991805031
wgs__ERR2213670,sv-4246:wgs__ERR2213670,1988,0.023611012138055536
wgs__ERR2213670,sv-4560:wgs__ERR2213670,1899,0.022553979904510794
wgs__ERR2213670,sv-4700:wgs__ERR2213670,1857,0.022055155704411033
wgs__ERR2213670,sv-5079:wgs__ERR2213670,1759,0.020891232570844912
wgs__ERR2213670,sv-5270:wgs__ERR2213670,1718,0.02040428513741419
wgs__ERR2213670,sv-6022:wgs__ERR2213670,1559,0.018515879237036507
wgs__ERR2213670,sv-6200:wgs__ERR2213670,1528,0.018147699470296208
wgs__ERR2213670,sv-6914:wgs__ERR2213670,1406,0.01669873393667308
wgs__ERR2213670,sv-7361:wgs__ERR2213670,1330,0.015796099669825887
wgs__ERR2213670,sv-7438:wgs__ERR2213670,1317,0.01564170170312834
wgs__ERR2213670,sv-7520:wgs__ERR2213670,1304,0.015487303736430794
wgs__ERR2213670,sv-8302:wgs__ERR2213670,1189,0.014121475569490961
wgs__ERR2213670,sv-8496:wgs__ERR2213670,1163,0.01381267963609587
wgs__ERR2213670,sv-8830:wgs__ERR2213670,1114,0.01323071806931281
wgs__ERR2213670,sv-10207:wgs__ERR2213670,936,0.011116653602223331
wgs__ERR2213670,sv-10431:wgs__ERR2213670,909,0.010795980902159196
wgs__ERR2213670,sv-11064:wgs__ERR2213670,832,0.00988146986864296
wgs__ERR2213670,sv-11890:wgs__ERR2213670,732,0.00869379320173876
wgs__ERR2213670,sv-12404:wgs__ERR2213670,669,0.007945556901589112
wgs__ERR2213670,sv-12573:wgs__ERR2213670,650,0.007719898334877313
wgs__ERR2213670,sv-14180:wgs__ERR2213670,279,0.0033136179006627237
wgs__ERR2213670,sv-14401:wgs__ERR2213670,411,0.00488135110097627
wgs__ERR2213670,sv-15616:wgs__ERR2213670,265,0.003147343167296135
wgs__ERR2213670,sv-16826:wgs__ERR2213670,141,0.0016746241003349248
wgs__ERR2213671,sv-1371:wgs__ERR2213675,752,0.006808264073732051
wgs__ERR2213671,sv-1850:wgs__ERR2235286,1735,0.01570789649990041
wgs__ERR2213671,sv-2371:wgs__ERR2213725,474,0.00429137921668749
wgs__ERR2213671,sv-2382:wgs__ERR2213671,4038,0.03655820522570482
wgs__ERR2213671,sv-3130:wgs__ERR2213671,3286,0.029749941151972766
wgs__ERR2213671,sv-3310:wgs__ERR2213671,3140,0.02842812392489181
wgs__ERR2213671,sv-4038:wgs__ERR2213671,2696,0.024408350987741502
wgs__ERR2213671,sv-4338:wgs__ERR2213671,2572,0.023285711698987813
wgs__ERR2213671,sv-4884:wgs__ERR2213671,2371,0.02146594962608869
wgs__ERR2213671,sv-5047:wgs__ERR2213671,2315,0.020958951237619282
wgs__ERR2213671,sv-5336:wgs__ERR2213671,2234,0.020225614282868887
wgs__ERR2213671,sv-5385:wgs__ERR2213671,2220,0.020098864685751533
wgs__ERR2213671,sv-5704:wgs__ERR2213671,2133,0.019311206475093705
wgs__ERR2213671,sv-5768:wgs__ERR2213671,2113,0.019130135622068917
wgs__ERR2213671,sv-5918:wgs__ERR2213671,2073,0.018767993916019337
wgs__ERR2213671,sv-5979:wgs__ERR2213671,2058,0.018632190776250748
wgs__ERR2213671,sv-6131:wgs__ERR2213671,2021,0.018297209698154886
wgs__ERR2213671,sv-6149:wgs__ERR2213671,2018,0.01827004907020117
wgs__ERR2213671,sv-6284:wgs__ERR2213671,1986,0.01798033570536151
wgs__ERR2213671,sv-6359:wgs__ERR2213671,1970,0.017835479022941678
wgs__ERR2213671,sv-6361:wgs__ERR2213671,1969,0.01782642548029044
wgs__ERR2213671,sv-6517:wgs__ERR2213671,1931,0.01748239085954334
wgs__ERR2213671,sv-6527:wgs__ERR2213671,1929,0.01746428377424086
wgs__ERR2213671,sv-6632:wgs__ERR2213671,1908,0.017274159378564833
wgs__ERR2213671,sv-6688:wgs__ERR2213671,1896,0.01716551686674996
wgs__ERR2213671,sv-6979:wgs__ERR2213671,1828,0.016549875966465677
wgs__ERR2213671,sv-7066:wgs__ERR2213671,1807,0.01635975157078965
wgs__ERR2213671,sv-7264:wgs__ERR2213671,1766,0.015988556322088832
wgs__ERR2213671,sv-7265:wgs__ERR2213671,1766,0.015988556322088832
wgs__ERR2213671,sv-7388:wgs__ERR2213671,1737,0.01572600358520289
wgs__ERR2213671,sv-7505:wgs__ERR2213671,1713,0.015508718561573143
wgs__ERR2213671,sv-7549:wgs__ERR2213671,1704,0.01542723667771199
wgs__ERR2213671,sv-7569:wgs__ERR2213671,1701,0.01540007604975827
wgs__ERR2213671,sv-7619:wgs__ERR2213671,1692,0.015318594165897115
wgs__ERR2213671,sv-7732:wgs__ERR2213671,1672,0.015137523312872327
wgs__ERR2213671,sv-8043:wgs__ERR2213671,1610,0.014576203668495482
wgs__ERR2213671,sv-8064:wgs__ERR2213671,1607,0.014549043040541764
wgs__ERR2213671,sv-8092:wgs__ERR2213671,1600,0.014485668241983088
wgs__ERR2213671,sv-8119:wgs__ERR2213671,1595,0.014440400528726891
wgs__ERR2213671,sv-8735:wgs__ERR2213671,1482,0.013417350209136836
wgs__ERR2213671,sv-8759:wgs__ERR2213671,1476,0.013363028953229399
wgs__ERR2213671,sv-9007:wgs__ERR2213671,1430,0.012946565991272386
wgs__ERR2213671,sv-9243:wgs__ERR2213671,1390,0.012584424285222807
wgs__ERR2213671,sv-9290:wgs__ERR2213671,1381,0.012502942401361654
wgs__ERR2213671,sv-9462:wgs__ERR2213671,1349,0.012213229036521991
wgs__ERR2213671,sv-9598:wgs__ERR2213671,1329,0.012032158183497203
wgs__ERR2213671,sv-10192:wgs__ERR2213671,1230,0.011135857461024499
wgs__ERR2213671,sv-10193:wgs__ERR2213671,1230,0.011135857461024499
wgs__ERR2213671,sv-10213:wgs__ERR2213671,1227,0.01110869683307078
wgs__ERR2213671,sv-10640:wgs__ERR2213671,1160,0.010502109475437739
wgs__ERR2213671,sv-10933:wgs__ERR2213671,1111,0.010058485885527007
wgs__ERR2213671,sv-11237:wgs__ERR2213671,1066,0.009651076466221232
wgs__ERR2213671,sv-11309:wgs__ERR2213671,1053,0.00953338041175512
wgs__ERR2213671,sv-11593:wgs__ERR2213671,1005,0.009098810364495627
wgs__ERR2213671,sv-12075:wgs__ERR2213671,933,0.008446955293606388
wgs__ERR2213671,sv-12324:wgs__ERR2213671,891,0.008066706502254332
wgs__ERR2213671,sv-12403:wgs__ERR2213671,878,0.007949010447788219
wgs__ERR2213671,sv-12728:wgs__ERR2213671,829,0.007505386857877487
wgs__ERR2213671,sv-12806:wgs__ERR2213671,817,0.0073967443460626146
wgs__ERR2213671,sv-12867:wgs__ERR2213671,805,0.007288101834247741
wgs__ERR2213671,sv-12876:wgs__ERR2213671,804,0.007279048291596502
wgs__ERR2213671,sv-13067:wgs__ERR2213671,769,0.006962174298803122
wgs__ERR2213671,sv-13373:wgs__ERR2213671,718,0.0065004436235899105
wgs__ERR2213671,sv-13676:wgs__ERR2213671,666,0.006029659405725461
wgs__ERR2213671,sv-13867:wgs__ERR2213671,633,0.005730892498234559
wgs__ERR2213671,sv-13977:wgs__ERR2213671,614,0.00555887518786101
wgs__ERR2213671,sv-14083:wgs__ERR2213671,596,0.0053959114201387005
wgs__ERR2213671,sv-14164:wgs__ERR2213671,582,0.005269161823021349
wgs__ERR2213671,sv-14361:wgs__ERR2213671,547,0.0049522878302279685
wgs__ERR2213671,sv-14383:wgs__ERR2213671,542,0.0049070201169717715
wgs__ERR2213671,sv-14506:wgs__ERR2213671,523,0.004735002806598222
wgs__ERR2213671,sv-15177:wgs__ERR2213671,417,0.0037753272855668425
wgs__ERR2213671,sv-15745:wgs__ERR2213671,326,0.002951454904304054
wgs__ERR2213671,sv-15977:wgs__ERR2213671,293,0.0026526879968131528
wgs__ERR2213671,sv-16185:wgs__ERR2213671,267,0.002417295887880928
wgs__ERR2213671,sv-16966:wgs__ERR2213671,169,0.0015300487080594637
wgs__ERR2213671,sv-16967:wgs__ERR2213671,169,0.0015300487080594637
wgs__ERR2213671,sv-17482:wgs__ERR2213671,111,0.0010049432342875766
wgs__ERR2213672,sv-20:wgs__SRR6000905,1357,0.0174233475424991
wgs__ERR2213672,sv-34:wgs__SRR5930527,2027,0.026025884648965127
wgs__ERR2213672,sv-368:wgs__ERR2213672,9146,0.11743105130707206
wgs__ERR2213672,sv-620:wgs__ERR2213672,7939,0.10193364490781162
wgs__ERR2213672,sv-676:wgs__ERR2235211,569,0.007305736736685327
wgs__ERR2213672,sv-923:wgs__ERR2213672,5994,0.07696060808381695
wgs__ERR2213672,sv-928:wgs__ERR2213672,5966,0.0766010990704124
wgs__ERR2213672,sv-1422:wgs__ERR2213672,4312,0.05536438806430075
wgs__ERR2213672,sv-1423:wgs__ERR2213672,4312,0.05536438806430075
wgs__ERR2213672,sv-1506:wgs__ERR2213672,4087,0.05247547634944276
wgs__ERR2213672,sv-2099:wgs__ERR2213672,3164,0.04062451851471419
wgs__ERR2213672,sv-2362:wgs__ERR2213672,2861,0.036734117405372094
wgs__ERR2213672,sv-2453:wgs__ERR2213672,2783,0.03573262801088799
wgs__ERR2213672,sv-2613:wgs__ERR2213672,2651,0.03403779980483796
wgs__ERR2213672,sv-3385:wgs__ERR2213672,2176,0.0279389861845822
wgs__ERR2213672,sv-3831:wgs__ERR2213672,1968,0.025268347799291255
wgs__ERR2213672,sv-4695:wgs__SRR5930519,1221,0.015677160905962714
wgs__ERR2213672,sv-6562:wgs__ERR2213672,1355,0.01739766832725592
wgs__ERR2213672,sv-8742:wgs__ERR2213672,1044,0.013404550356941092
wgs__ERR2213672,sv-8906:wgs__ERR2213672,1022,0.013122078989266088
wgs__ERR2213672,sv-9146:wgs__ERR2213672,994,0.012762569975861537
wgs__ERR2213672,sv-10122:wgs__ERR2213672,874,0.011221817061270607
wgs__ERR2213672,sv-10202:wgs__ERR2213672,866,0.011119100200297879
wgs__ERR2213672,sv-10558:wgs__ERR2213672,826,0.010605515895434235
wgs__ERR2213672,sv-10723:wgs__ERR2213672,807,0.010361563350624005
wgs__ERR2213672,sv-11016:wgs__ERR2213672,775,0.00995069590673309
wgs__ERR2213672,sv-11054:wgs__ERR2213672,771,0.009899337476246725
wgs__ERR2213672,sv-11420:wgs__ERR2213672,730,0.00937291356376149
wgs__ERR2213672,sv-11464:wgs__ERR2213672,724,0.009295875918031944
wgs__ERR2213672,sv-11467:wgs__ERR2213672,723,0.009283036310410353
wgs__ERR2213672,sv-11507:wgs__ERR2213672,718,0.009218838272302398
wgs__ERR2213672,sv-11550:wgs__ERR2213672,714,0.009167479841816034
wgs__ERR2213672,sv-11704:wgs__ERR2213672,696,0.008936366904627395
wgs__ERR2213672,sv-13614:wgs__ERR2213672,478,0.006137332443120538
wgs__ERR2213672,sv-13783:wgs__ERR2213672,457,0.005867700683067125
wgs__ERR2213672,sv-14215:wgs__ERR2213672,404,0.005187201479122798
wgs__ERR2213672,sv-16706:wgs__ERR2213672,141,0.001810384674644343
wgs__ERR2213672,sv-16910:wgs__ERR2213672,124,0.0015921113450772944
wgs__ERR2213672,sv-17106:wgs__ERR2213672,108,0.0013866776231318372
wgs__ERR2213673,sv-597:wgs__ERR2213673,1731,0.03315583818571866
wgs__ERR2213673,sv-613:wgs__ERR2213673,1235,0.023655378486055777
wgs__ERR2213673,sv-854:wgs__ERR2213673,2284,0.04374808458473797
wgs__ERR2213673,sv-1306:wgs__ERR2213673,3111,0.05958856880171621
wgs__ERR2213673,sv-1323:wgs__ERR2213673,2179,0.04173689855960772
wgs__ERR2213673,sv-1337:wgs__ERR2213732,891,0.01706634998467668
wgs__ERR2213673,sv-1535:wgs__ERR2213673,2693,0.0515821330064358
wgs__ERR2213673,sv-2711:wgs__ERR2235247,806,0.015438247011952191
wgs__ERR2213673,sv-2808:wgs__ERR2213673,1678,0.0321406680968434
wgs__ERR2213673,sv-3073:wgs__ERR2213673,1573,0.03012948207171315
wgs__ERR2213673,sv-3196:wgs__ERR2213673,1523,0.029171774440698742
wgs__ERR2213673,sv-3275:wgs__ERR2213673,1495,0.028635458167330676
wgs__ERR2213673,sv-3343:wgs__ERR2213673,1471,0.028175758504443763
wgs__ERR2213673,sv-3955:wgs__ERR2213673,1293,0.024766319338032486
wgs__ERR2213673,sv-4272:wgs__ERR2213673,1226,0.023482991112473185
wgs__ERR2213673,sv-4565:wgs__ERR2213673,1176,0.02252528348145878
wgs__ERR2213673,sv-4686:wgs__ERR2213673,1153,0.022084737971192155
wgs__ERR2213673,sv-5245:wgs__ERR2213673,1068,0.020456634998467668
wgs__ERR2213673,sv-5291:wgs__ERR2213673,1062,0.02034171008274594
wgs__ERR2213673,sv-5292:wgs__ERR2213673,1062,0.02034171008274594
wgs__ERR2213673,sv-5675:wgs__ERR2213673,1013,0.019403156604351823
wgs__ERR2213673,sv-5692:wgs__ERR2213673,1010,0.01934569414649096
wgs__ERR2213673,sv-5880:wgs__ERR2213673,986,0.018885994483604045
wgs__ERR2213673,sv-5984:wgs__ERR2213673,972,0.018617836346920012
wgs__ERR2213673,sv-6147:wgs__ERR2213673,954,0.018273061599754826
wgs__ERR2213673,sv-6239:wgs__ERR2213673,944,0.018081520073551946
wgs__ERR2213673,sv-6280:wgs__ERR2213673,939,0.017985749310450504
wgs__ERR2213673,sv-7546:wgs__ERR2213673,806,0.015438247011952191
wgs__ERR2213673,sv-7727:wgs__ERR2213673,791,0.01515093472264787
wgs__ERR2213673,sv-7831:wgs__ERR2213673,781,0.01495939319644499
wgs__ERR2213673,sv-7938:wgs__ERR2213673,771,0.014767851670242109
wgs__ERR2213673,sv-8170:wgs__ERR2213673,750,0.014365614465216059
wgs__ERR2213673,sv-8267:wgs__ERR2213673,741,0.014193227091633466
wgs__ERR2213673,sv-8425:wgs__ERR2213673,727,0.013925068954949433
wgs__ERR2213673,sv-8659:wgs__ERR2213673,707,0.013541985902543671
wgs__ERR2213673,sv-8703:wgs__ERR2213673,703,0.01346536929206252
wgs__ERR2213673,sv-8715:wgs__ERR2213673,702,0.013446215139442231
wgs__ERR2213673,sv-8979:wgs__ERR2213673,678,0.012986515476555317
wgs__ERR2213673,sv-9004:wgs__ERR2213673,676,0.012948207171314742
wgs__ERR2213673,sv-9171:wgs__ERR2213673,664,0.012718357339871283
wgs__ERR2213673,sv-9375:wgs__ERR2213673,645,0.01235442844008581
wgs__ERR2213673,sv-9445:wgs__ERR2213673,639,0.012239503524364082
wgs__ERR2213673,sv-9933:wgs__ERR2213673,601,0.011511645724793134
wgs__ERR2213673,sv-11995:wgs__ERR2213673,446,0.008542752068648483
wgs__ERR2213673,sv-12088:wgs__ERR2213673,440,0.008427827152926755
wgs__ERR2213673,sv-13687:wgs__ERR2213673,314,0.006014403922770457
wgs__ERR2213673,sv-13801:wgs__ERR2213673,304,0.0058228623965675755
wgs__ERR2213673,sv-13802:wgs__ERR2213673,304,0.0058228623965675755
wgs__ERR2213673,sv-14771:wgs__ERR2213673,228,0.004367146797425682
wgs__ERR2213673,sv-15042:wgs__ERR2213673,182,0.0034860557768924302
wgs__ERR2213673,sv-15178:wgs__ERR2213673,197,0.0037733680661967512
wgs__ERR2213673,sv-15228:wgs__ERR2213673,193,0.0036967514557155992
wgs__ERR2213673,sv-15265:wgs__ERR2213673,190,0.003639288997854735
wgs__ERR2213673,sv-15633:wgs__ERR2213673,163,0.0031221268771069568
wgs__ERR2213673,sv-15996:wgs__ERR2213673,137,0.0026241189089794667
wgs__ERR2213673,sv-16090:wgs__ERR2213673,132,0.0025283481458780264
wgs__ERR2213673,sv-17181:wgs__ERR2213673,68,0.0013024823781795894
wgs__ERR2213674,sv-1378:wgs__ERR2213674,2689,0.05717019240990751
wgs__ERR2213674,sv-1523:wgs__ERR2213674,2446,0.05200382693738705
wgs__ERR2213674,sv-1722:wgs__ERR2213674,2240,0.04762410970553843
wgs__ERR2213674,sv-1805:wgs__ERR2213674,2168,0.04609333475071755
wgs__ERR2213674,sv-2201:wgs__ERR2213674,1838,0.039077282874455194
wgs__ERR2213674,sv-2638:wgs__ERR2213674,1591,0.033825874348889125
wgs__ERR2213674,sv-2757:wgs__ERR2213674,1537,0.03267779313277347
wgs__ERR2213674,sv-2937:wgs__ERR2213674,1460,0.031040714361645582
wgs__ERR2213674,sv-2948:wgs__ERR2213674,1456,0.03095567130859998
wgs__ERR2213674,sv-3019:wgs__ERR2213674,1431,0.030424152227064953
wgs__ERR2213674,sv-3179:wgs__ERR2213674,1379,0.029318592537472096
wgs__ERR2213674,sv-3533:wgs__ERR2213674,1262,0.02683108323588817
wgs__ERR2213674,sv-3845:wgs__ERR2213674,1186,0.025215265228021685
wgs__ERR2213674,sv-4365:wgs__ERR2213674,1091,0.023195492718188583
wgs__ERR2213674,sv-4372:wgs__ERR2213674,1090,0.023174231954927182
wgs__ERR2213674,sv-4569:wgs__ERR2213674,1059,0.02251514829382375
wgs__ERR2213674,sv-4655:wgs__ERR2213674,1045,0.022217497608164133
wgs__ERR2213674,sv-4970:wgs__ERR2213674,996,0.02117572020835548
wgs__ERR2213674,sv-5199:wgs__ERR2213674,968,0.02058041883703625
wgs__ERR2213674,sv-5266:wgs__ERR2213674,960,0.02041033273094504
wgs__ERR2213674,sv-5779:wgs__ERR2213674,899,0.019113426171999574
